title,site,date,writer,content,comments,label,sentencelabel
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István,"Zsigmond Barna Pál úgy vélte, az erdélyi magyarság felelősségteljesen viszonyult az anyaországi választásokhoz, a mozgósítás jól sikerült, amiben rendkívüli érdeme van mindazoknak a szervezeteknek és személyeknek, amelyek és akik ebben szerepet vállaltak.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," „Külön köszönet illeti az Eurotrans Alapítványt és az EMNT-t, a politikai pártokat és politikai elöljárókat, valamint a számtalan egyházi és civil szervezetet, akik segítették a polgárokat abban, hogy törvényes jogukkal éljenek” – tette hozzá a marosvásárhelyi származású politikus.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István,"Arra vonatkozó kérdésünkre, hogy hány mandátumot eredményezett a külhoniak szavazata, Zsigmond Barna Pál elmondta: a határon túlról beérkezett levélszavazatok legalább két listás mandátum sorsáról döntöttek.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István,"Figyelembe véve, hogy a szavatok közel 70 százaléka Erdélyből érkezett, a politikus szerint kijelenthető, hogy ezek biztosan legalább egy mandátum sorsáról döntöttek.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," „Itt azt is érdemes kiemelni, hogy a levélszavazat útján választásokon részt vevő erdélyiek csak a pártlistára szavaznak, egyéni választókerületi jelöltre nem szavaznak.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," A lényeg, hogy minden szavazat számít és érdemes további erőfeszítéseket tenni annak érdekében, hogy minél többen éljenek is a szavazati jogukkal, mert vannak még tartalékok” – hangsúlyozta a miniszteri biztos.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," Mint megjegyezte: az érvénytelenül leadott szavazatok aránya az idén is magas volt, meghaladta a 15 százalékot.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," A leggyakoribb érvénytelenségi ok az volt, hogy az azonosító nyilatkozatot nem a külső borítékba, hanem a szavazólapokkal együtt a belső borítékba tették.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István,Mi várható az elkövetkező négy évben a nemzetpolitika terén?,,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István, – kérdeztük a képviselőt.,,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," Zsigmond Barna Pál kiemelte: az óriási felhatalmazás, amit az Orbán Viktor vezette kormány immár negyedik egymást követő ciklusban megkapott, annak világos visszaigazolása, hogy az ország és a nemzet jó irányba halad.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István,"„Mindezek tükrében a nemzetpolitika területén is folytatódni fog az az építkezés, ami az elmúlt tizenkét évben elkezdődött.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," Ez a kormány számára továbbra is prioritás marad és még a várhatóan nehezebb gazdasági helyzetben is meg fogja találni annak lehetőségét, hogy a szülőföldön magyarként való megmaradás támogatásának feltételeit biztosítani tudja” – fogalmazott a Fidesz politikusa.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," Arra emlékeztetett, hogy az elmúlt években korábban soha nem tapasztalt forrásokkal sikerült támogatni a külhoni magyarságot, annak oktatási, nevelési, kulturális, egyházi, sport életét és gazdasági megerősödését.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," „Magyarország továbbra is értékként és erőforrásként tekint a határon túl élő magyarokra, és folytatni kívánja a nemzeti egységre, a bizalomra épülő, szoros és kiszámítható együttműködést” – nyomatékosította.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István,"A magyar–román államközi viszony várható alakulását firtató kérdésünkre a miniszteri biztos elmondta: az elmúlt több mint tíz esztendőben a magyar kormányok arra törekedtek, hogy rendezzék viszonyukat a szomszédos országokkal és olyan jó szomszédsági kapcsolatokat alakítsanak ki, ami az egész térség érdekeit szolgálja.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István, „Ebben a viszonyrendszerben a szomszédos országokban élő magyar közösségeknek is megvan a helye és szerepe.,,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," A szomszédok többségével, elsősorban Szerbiával, Szlovéniával, Horvátországgal, Szlovákiával és Romániával is sikerült eredményeket elérni, a szerbekkel való viszonyt akár már történelmi kiegyezésként is szokás emlegetni.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István, Magyarország és Románia NATO- és EU-tag partnerországok és ezek a kapcsolatok egy ilyen nehéz helyzetben a szokásos kapcsolatokon túl is felértékelődnek” – hangsúlyozta Zsigmond Barna Pál.,,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István,"A képviselő nyomatékosította: Magyarország abban érdekelt, hogy a Romániával való kapcsolatai tovább javuljanak, stabilak és kiszámíthatóak legyenek.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István,"A politikus hangsúlyozta, hogy a két ország egymás fontos gazdasági, kereskedelmi partnere, Románia útja Nyugat-Európa irányába pedig Magyarországon keresztül is vezet.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," „Mindezek összességében azt eredményezik, hogy közös érdekünk és ügyünk a térség, a tágabban értelmezett Kárpát-medence felvirágoztatása, amiben mindenkinek megvan a sajátos és csak általa betölthető szerepe.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," Magyarországon politikai stabilitás van, örvendetes, hogy az RMDSZ meghatározó szerepet játszik a román kormányban és reméljük, hogy a romániai magyar közösség képviseletének aktív közreműködésének is köszönhetően tovább javulhatnak kapcsolataink.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István, Rajtunk nem fog múlni” – mondta lapunknak Zsigmond Barna Pál.,,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István,Zsigmond Barna Pál szerint a külhoni magyarság is derekasan kivette a részét a polgári jobboldal történelmi győzelmével zárult választásokon.,,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," A fideszes politikus ismertetése szerint az előző országgyűlési választásokhoz képest 16 százalékkal többen, 318 083 külhoni választópolgár szavazott levélben.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," „A határon túli szavazók a korábbi választásokhoz hasonlóan túlnyomó többségben, 94 százalékban most is a Fidesz-KDNP szövetséget tisztelték meg bizalmukkal, amit ezúton is nagyon köszönünk.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István,"A külhoni magyarok az anyaországiakhoz hasonlóan megértették, hogy egy a maihoz hasonló rendkívül nehéz és veszélyes nemzetközi helyzetben mekkora tétje volt a magyarországi választásoknak.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István,"Szavazatukkal amellett tették le a voksot, hogy meg kell őrizni a békét és stabilitást, folytatni kell a 2010-ben elindított kiegyensúlyozott társadalmi és gazdasági fejlődést, valamint a határok feletti nemzetegyesítés folyamatát” – mondta lapunknak a Fidesz parlamenti képviselője.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István,"Zsigmond Barna Pál úgy vélte, az erdélyi magyarság felelősségteljesen viszonyult az anyaországi választásokhoz, a mozgósítás jól sikerült, amiben rendkívüli érdeme van mindazoknak a szervezeteknek és személyeknek, amelyek és akik ebben szerepet vállaltak.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," „Külön köszönet illeti az Eurotrans Alapítványt és az EMNT-t, a politikai pártokat és politikai elöljárókat, valamint a számtalan egyházi és civil szervezetet, akik segítették a polgárokat abban, hogy törvényes jogukkal éljenek” – tette hozzá a marosvásárhelyi származású politikus.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István,"Arra vonatkozó kérdésünkre, hogy hány mandátumot eredményezett a külhoniak szavazata, Zsigmond Barna Pál elmondta: a határon túlról beérkezett levélszavazatok legalább két listás mandátum sorsáról döntöttek.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István,"Figyelembe véve, hogy a szavatok közel 70 százaléka Erdélyből érkezett, a politikus szerint kijelenthető, hogy ezek biztosan legalább egy mandátum sorsáról döntöttek.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," „Itt azt is érdemes kiemelni, hogy a levélszavazat útján választásokon részt vevő erdélyiek csak a pártlistára szavaznak, egyéni választókerületi jelöltre nem szavaznak.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," A lényeg, hogy minden szavazat számít és érdemes további erőfeszítéseket tenni annak érdekében, hogy minél többen éljenek is a szavazati jogukkal, mert vannak még tartalékok” – hangsúlyozta a miniszteri biztos.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," Mint megjegyezte: az érvénytelenül leadott szavazatok aránya az idén is magas volt, meghaladta a 15 százalékot.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," A leggyakoribb érvénytelenségi ok az volt, hogy az azonosító nyilatkozatot nem a külső borítékba, hanem a szavazólapokkal együtt a belső borítékba tették.",,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István,Mi várható az elkövetkező négy évben a nemzetpolitika terén?,,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István, – kérdeztük a képviselőt.,,1,0.0
"Legalább egy mandátumról döntöttek az erdélyi levélszavazatok, folytatódik a nemzetpolitikai építkezés",Kronika(RO),"2022. április 15., 14:14",Pataky István," Zsigmond Barna Pál kiemelte: az óriási felhatalmazás, amit az Orbán Viktor vezette kormány immár negyedik egymást követő ciklusban megkapott, annak világos visszaigazolása, hogy az ország és a nemzet jó irányba halad.",,1,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,"Európa valószínűleg még 5-10 évig nem talál majd „ésszerű alternatívát” az Oroszországból származó olaj- és gázszállításokra, és az európai ipar sorsa a kontinens politikusainak racionalitásától függ – állította Alekszandr Novak orosz miniszterelnök-helyettes az Energetyicseszkaja Polityika című folyóiratban pénteken megjelent cikkében.",,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,"A volt energiaügyi miniszter azt írta, a rubelelszámolásra való áttérés Oroszországnak abból az igényéből fakad, hogy százszázalékos fizetési garanciát kapjon az orosz vagyon nyugati befagyasztásának körülményei között.",,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI," Novak szerint a gázért rubelben való elszámolás Moszkva által javasolt rendszere nagyon kényelmes az ügyfelek számára, és néhány ország már beleegyezett, hogy áttérjen az ebben a pénznemben történő fizetésre.",,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI," Kitért rá, hogy",,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,Oroszország az EU-ba szállított olaj mintegy 30 és a gáz 40 százalékát adja.,,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,"Rámutatott, hogy Európában tárgyalások folynak, hogy a szénhez hasonlóan a többi orosz energiahordozó felhasználását is elutasítsák vagy legalábbis csökkentsék a fogyasztásukat.",,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI, (A szénembargó augusztusban lép hatályba.,,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,") „A legfontosabb iparági szereplők azonban egyetértenek abban, nem valószínű, hogy a következő 5-10 évben teljesen pótolható lesz az orosz kőolaj és földgáz” – írta Novak.",,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,"A miniszterelnök-helyettes szerint Európa egyebek között azzal reméli kiváltani az orosz energiahordozókat, hogy diverzifikálja a forrásokat, felgyorsítja a megújuló energiaforrásokra való átállást, a fűtési rendszerekben pedig más tüzelőanyagokkal helyettesíti a gázt.",,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI," Az Európai Bizottság úgy véli, hogy így már az év végéig kétharmadával csökkenhet az orosz gáz iránti kereslet.",,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,"Novak ezzel kapcsolatban felhívta a figyelmet arra, hogy az OPEC-országok már közölték: nem lesznek képesek helyettesíteni az EU-ba irányuló orosz kőolajszállításokat.",,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI, De,,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,"az orosz kormányfő-helyettes szerint az alternatív energiával sincs minden rendben, mert márciusban például visszaesett a szélerőművek energiatermelése, és egyelőre korai a megújulókat stabil forrásnak nevezni.",,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,„Tehát ma aligha létezik ésszerű alternatíva az Oroszországból származó energiaforrásokkal szemben.,,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI," Oroszország piaci részesedését tekintve egyértelmű, hogy orosz energiaforrások nélkül nem lehet Európa energiabiztonságának garantálásáról beszélni.",,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI, Ezért az európai ipar sorsa és az uniós polgárok kényelme most már teljes mértékben az uniós vezetők döntéseinek racionalitásától függ” – fogalmazott Novak.,,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,"Az európai szénimportra kitérve, amelynek harmada eddig Oroszországból érkezett, azt hangoztatta, hogy a dél-amerikai és a dél-afrikai szállítókra való átállás logisztikai költségei és a megugró kereslet aligha teszi lehetővé a kontinens országai számára az elfogadható ár biztosítását.",,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI, Az orosz szénről való áttérést elnyújthatják a minőségi különbségek is.,,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI," Emlékeztetett arra, hogy",,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,a világ számos régiójában az üzemanyag- és villamosenergia-árak soha nem látott emelkedése a többi termék árát is maga után húzza.,,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,"Novak példaként hozta fel, hogy Németországban az élelmiszer-kiskereskedők 20-25 százalékos áremelkedésre figyelmeztettek, Franciaországban a lakosságnak a fűtés és a légkondicionálás használatának csökkentését javasolták, az Egyesült Államokban pedig az üzemanyag-válság miatt az emberek kénytelenek átértékelni életmódjukat.",,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,– írta az orosz miniszterelnök-helyettes.,,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,"A volt energiaügyi miniszter azt írta, a rubelelszámolásra való áttérés Oroszországnak abból az igényéből fakad, hogy százszázalékos fizetési garanciát kapjon az orosz vagyon nyugati befagyasztásának körülményei között.",,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI," Novak szerint a gázért rubelben való elszámolás Moszkva által javasolt rendszere nagyon kényelmes az ügyfelek számára, és néhány ország már beleegyezett, hogy áttérjen az ebben a pénznemben történő fizetésre.",,0,0.0
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI," Kitért rá, hogy",,0,
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,Oroszország az EU-ba szállított olaj mintegy 30 és a gáz 40 százalékát adja.,,0,
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,"Rámutatott, hogy Európában tárgyalások folynak, hogy a szénhez hasonlóan a többi orosz energiahordozó felhasználását is elutasítsák vagy legalábbis csökkentsék a fogyasztásukat.",,0,
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI, (A szénembargó augusztusban lép hatályba.,,0,
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,") „A legfontosabb iparági szereplők azonban egyetértenek abban, nem valószínű, hogy a következő 5-10 évben teljesen pótolható lesz az orosz kőolaj és földgáz” – írta Novak.",,0,
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,"A miniszterelnök-helyettes szerint Európa egyebek között azzal reméli kiváltani az orosz energiahordozókat, hogy diverzifikálja a forrásokat, felgyorsítja a megújuló energiaforrásokra való átállást, a fűtési rendszerekben pedig más tüzelőanyagokkal helyettesíti a gázt.",,0,
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI," Az Európai Bizottság úgy véli, hogy így már az év végéig kétharmadával csökkenhet az orosz gáz iránti kereslet.",,0,
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,"Novak ezzel kapcsolatban felhívta a figyelmet arra, hogy az OPEC-országok már közölték: nem lesznek képesek helyettesíteni az EU-ba irányuló orosz kőolajszállításokat.",,0,
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI, De,,0,
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,"az orosz kormányfő-helyettes szerint az alternatív energiával sincs minden rendben, mert márciusban például visszaesett a szélerőművek energiatermelése, és egyelőre korai a megújulókat stabil forrásnak nevezni.",,0,
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,„Tehát ma aligha létezik ésszerű alternatíva az Oroszországból származó energiaforrásokkal szemben.,,0,
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI," Oroszország piaci részesedését tekintve egyértelmű, hogy orosz energiaforrások nélkül nem lehet Európa energiabiztonságának garantálásáról beszélni.",,0,
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI, Ezért az európai ipar sorsa és az uniós polgárok kényelme most már teljes mértékben az uniós vezetők döntéseinek racionalitásától függ” – fogalmazott Novak.,,0,
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,"Az európai szénimportra kitérve, amelynek harmada eddig Oroszországból érkezett, azt hangoztatta, hogy a dél-amerikai és a dél-afrikai szállítókra való átállás logisztikai költségei és a megugró kereslet aligha teszi lehetővé a kontinens országai számára az elfogadható ár biztosítását.",,0,
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI, Az orosz szénről való áttérést elnyújthatják a minőségi különbségek is.,,0,
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI," Emlékeztetett arra, hogy",,0,
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,a világ számos régiójában az üzemanyag- és villamosenergia-árak soha nem látott emelkedése a többi termék árát is maga után húzza.,,0,
Az oroszok szerint Európa még jó ideig nem talál alternatívát energiahordozóikra,Kronika(RO),"2022. április 15., 21:03",MTI,"Novak példaként hozta fel, hogy Németországban az élelmiszer-kiskereskedők 20-25 százalékos áremelkedésre figyelmeztettek, Franciaországban a lakosságnak a fűtés és a légkondicionálás használatának csökkentését javasolták, az Egyesült Államokban pedig az üzemanyag-válság miatt az emberek kénytelenek átértékelni életmódjukat.",,0,
Kormányfői garancia: nem maradunk étolaj nélkül,Kronika(RO),"2022. április 15., 20:08",Hírösszefoglaló,"Elegendő mennyiségű napraforgó van a feldolgozóknál, nem áll fenn a veszélye annak, hogy ne tudják fedezni a hazai olajfogyasztást – jelentette ki pénteken a miniszterelnök.",,1,
Kormányfői garancia: nem maradunk étolaj nélkül,Kronika(RO),"2022. április 15., 20:08",Hírösszefoglaló,"Nicolae Ciucă a buzăui Bunge olajgyárnál tett látogatása végén úgy nyilatkozott, múlt héten találkozott több gazdával, illetve feldolgozó vállalatok képviselőivel, akik arról biztosították, hogy",,1,
Kormányfői garancia: nem maradunk étolaj nélkül,Kronika(RO),"2022. április 15., 20:08",Hírösszefoglaló,"akkora mennyiségű napraforgómaggal rendelkeznek, amely elegendő az újabb termés begyűjtéséig.",,1,
Kormányfői garancia: nem maradunk étolaj nélkül,Kronika(RO),"2022. április 15., 20:08",Hírösszefoglaló,A buzăui gyárnak az év végéig elegendő alapanyaga van.,,1,
Kormányfői garancia: nem maradunk étolaj nélkül,Kronika(RO),"2022. április 15., 20:08",Hírösszefoglaló," „Biztosítani szeretném a román polgárokat, nem áll fenn annak a veszélye, hogy ne tudnánk biztosítani a fogyasztáshoz szükséges étolajat” – fogalmazott az Agerpres szerint a kormányfő.",,1,
Kormányfői garancia: nem maradunk étolaj nélkül,Kronika(RO),"2022. április 15., 20:08",Hírösszefoglaló,"Nicolae Ciucă a buzăui Bunge olajgyárnál tett látogatása végén úgy nyilatkozott, múlt héten találkozott több gazdával, illetve feldolgozó vállalatok képviselőivel, akik arról biztosították, hogy",,1,
Kormányfői garancia: nem maradunk étolaj nélkül,Kronika(RO),"2022. április 15., 20:08",Hírösszefoglaló,"akkora mennyiségű napraforgómaggal rendelkeznek, amely elegendő az újabb termés begyűjtéséig.",,1,
Kormányfői garancia: nem maradunk étolaj nélkül,Kronika(RO),"2022. április 15., 20:08",Hírösszefoglaló,A buzăui gyárnak az év végéig elegendő alapanyaga van.,,1,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,Benyújtották a parlamentben pénteken az offshore-törvény tervezetét a kormánykoalíció vezetői.,,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"A hírt Marcel Ciolacu, a Szociáldemokrata Párt (PSD) elnöke osztotta meg a Facebook-oldalán – írja az Agerpres.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,A politikus közlése szerint elfogadása esetén,,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"a jogszabály zöld utat fog adni a fekete-tengeri beruházásoknak, és csökkenteni fogja az orosz földgáztól való függőséget.",,0,
