,title,site,date,content,comments,label,sentencelabel
426,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,16:22 Mutatjuk a nap legfontosabb választási történéseit a 15 órás adatközlés után,,0,0
427,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"Ha csak 3 perce van arra, hogy megtudja mi történt a választáson eddig, akkor nézze meg a Mandiner videóját!",,0,0
428,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,Részvételi adatok 13 óráig (bővebb adatokért kattintson a képre!,,0,0
429,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,):,,0,0
430,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,15:52 Megérkeztek a 15 órás adatok: A szavazásra jogosultak több mint fele leadta voksát,,0,0
431,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"A szavazásra jogosultak 52,75 százaléka adta le szavazatát.",,0,0
432,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben is érdekel.,,0,0
433,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"15:33 Füstölni kezdett egy szavazóhelyiség Somogyban, kimentették az urnákat",,0,0
434,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,A szavazóhelyiséget a bejelentés után pár perccel lezárták.,,0,0
435,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben is érdekel.,,0,0
436,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,15:21 Kocsis: „Feri!,,0,0
437,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01," Te lesz múlt, menj benne.",,0,0
438,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Ápr3án változz fel!,,0,0
439,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,”,,0,0
440,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,Baloldali kampány-SMS stílusban üzent a Fidesz frakcióvezetője.,,0,0
441,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben is érdekel.,,0,0
442,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,15:03 Ebben az öt megyében a legnagyobb a részvétel 13 órakor,,0,0
443,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,Élen a főváros.,,0,0
444,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben is érdekel.,,0,0
445,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,14:57 Még ma meg kell semmisíteni a választók adatairól szóló pártnyilvántartásokat,,0,0
446,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"Legkésőbb vasárnap 16 óráig meg kell semmisíteniük az országgyűlési választáson induló pártoknak és jelölteknek a szavazóköri névjegyzékben szereplő választópolgárok választási irodától kapott adatait, írja az MTI.",,0,0
447,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,13:44 Súlyos szabálytalanságról beszél a fideszes Hende Csaba,,0,0
448,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"Szombathelyen külön megkérdezi a választókat a bizottság, hogy kérik-e a népszavazási szavazólapot is.",,0,0
449,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01," A szabály viszont az, hogy a szavazóköri delegáltnak kérdés vagy igénylés nélkül mindhárom szavazólapot át kellene adnia.",,0,0
450,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
451,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
452,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
453,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,Részvételi adatok 13 óráig (bővebb adatokért kattintson a képre!,,0,0
454,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,):,,0,0
455,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"13:19 Gyurcsánynak jó a kedve, Dobrev reméli, sokan elmennek szavazni",,0,0
456,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"Ők már elmentek szavazni, menjenek el önök is!",,0,0
457,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
458,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
459,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
460,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"12:44 Békés megye továbbra is a legaktívabb, Szabolcsban a legalacsonyabb a részvételi arány",,0,0
461,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"A részvételi arány 11 órakor Békés megyében volt a legmagasabb, 28,03 százalék, ami 75 987 szavazót jelent.",,0,0
462,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01," A legalacsonyabb részvételi arány Szabolcs-Szatmár-Bereg megyében volt, 22,22 százalék, ebben a megyében 95 974-en voksoltak.",,0,0
463,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,Részvételi adatok 11 óráig (bővebb adatokért kattintson a képre!,,0,0
464,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,):,,0,0
465,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,11:03 Nyoma sincs a reggeli tömegnek Londonban,,0,0
466,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,Csak lézengenek a szavazók.,,0,0
467,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
468,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
469,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
470,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,10:55 Több mint 231 ezren először élhetnek választójogukkal,,0,0
471,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"A kerek, ezüstös színű szegéllyel ellátott kitűzőn a „Szavaztam!",,0,0
472,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,” felirat szerepel.,,0,0
473,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
474,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
475,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
476,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,10:40 Kiugróan aktívak a szavazók Lázár János és Márki-Zay választókerületében,,0,0
477,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,Nagy csata várható Hódmezővásárhelyen és környékén.,,0,0
478,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
479,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
480,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
481,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,10:21 Gyurcsány Ferenc és Dobrev Klára is leadta a szavazatát,,0,0
482,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"„Sokan mondták, hogy Magyarországon csak akkor lesz kormányváltás, ha majd áprilisban havazik.",,0,0
483,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Akkor hát eljött a nap” – írta a volt miniszterelnök.,,0,0
484,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
485,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
486,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
487,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,10:06 Jakab Péter is leadta a voksát,,0,0
488,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"A Jobbik elnöke szerint Orbán Viktor Magyarország számára szegénységet, félelmet és „putyini” háborút hozott.",,0,0
489,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
490,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
491,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
492,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"9:56 Orbán szerint a mai választás tétje az, hogy kimarad vagy belesodródik Magyarország a háborúba",,0,0
493,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,A miniszterelnök leszögezte: „mi a béke pártján állunk”.,,0,0
494,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
495,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
496,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
497,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"9:44 A 9 órás részvételi arány is alacsonyabb, mint négy éve",,0,0
498,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"A jogosultak 10,31 százaléka adta le szavazatát.",,0,0
499,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
500,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
501,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
502,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,9:15 Varga Juditék leadták voksaikat,,0,0
503,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"Varga Judit is szavazott: az igazságügyi miniszter férjével, Magyar Péterrel, a Diákhitel Központ vezérigazgatójával és gyerekeivel jelent meg a XII.",,0,0
504,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, kerületi Mesevár Óvodában.,,0,0
505,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"8:58 Reggel 7 óráig alacsonyabb volt a részvételi arány, mint négy éve",,0,0
506,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"A jogosultak 1,82 százaléka adata le szavazatát.",,0,0
507,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
508,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
509,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
510,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,8:54 Orbán Viktor leadta a voksát,,0,0
511,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"A kormányfő és felesége, Lévai Anikó reggel nyolc óra után nem sokkal leadta a szavazatát.",,0,0
512,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
513,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
514,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
515,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,7:34 Orbán Viktor: A kommunisták mind szavaznak!,,0,0
516,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Legyünk ott mi is!,,0,0
517,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"A miniszterelnök arra buzdítja támogatóit, hogy legyenek ott ők is.",,0,0
518,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
519,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
520,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
521,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,7:18 Mindenhol rendben megkezdődött a voksolás,,0,0
522,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,A nemzetközi megfigyelők is figyelemmel követik a szavazást.,,0,0
523,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
524,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
525,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
526,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,Mutatjuk a részvételi adatokat 7 óráig (bővebb adatokért kattintson a képre!,,0,0
527,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,):,,0,0
528,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,6:45 Nem kötelező a maszk a szavazóhelyiségben,,0,0
529,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"Nincs általános maszkviselési kötelezettség Magyarországon a koronavírus-járvány miatt, ezért a szavazatszámláló bizottság tagjainak és a választóknak sem kötelező maszkot viselniük a szavazókörben.",,0,0
530,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, A karanténban lévőket felkereső szszb-tagoknak azonban javasolják a maszkviselést és a távolságtartást.,,0,0
531,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, ,,0,0
532,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"A választópolgár a szavazás során használhatja saját tollát, de a szavazatszámláló bizottság gondoskodik a szavazófülkékben elhelyezett tollak rendszeres fertőtlenítéséről.",,0,0
533,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01," Aki saját érdekében úgy ítéli meg, az hordhat maszkot a szavazóhelyiségben, de az azonosítás idejére le kell vennie.",,0,0
534,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01," A karanténban lévőket felkereső, mozgóurnás szszb-tagoknak a Nemzeti Választási Iroda (NVI) javasolja a maszkviselést, a gumikesztyű használatát és a távolságtartás betartását.",,0,0
535,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, (Forrás: MTI),,0,0
536,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,6:30 Csak pecséttel érvényes a szavazólap,,0,0
537,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"Nem érvényes az a szavazólap, amelyet a szavazatszámláló bizottság nem pecsétel le a választópolgár jelenlétében.",,0,0
538,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01," A szavazólapot tilos előre lebélyegezni, azt csak a választópolgár jelenlétében pecsételheti le, azaz „érvényesítheti” a bizottság egyik tagja.",,0,0
539,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, (Forrás: MTI),,0,0
540,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,6:03 Sorra nyílnak a külképviseleti szavazókörök a többi európai országban is ,,0,0
541,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"Sorra nyílnak a szavazókörök a Magyarországgal egy időzónában lévő külképviseleteken, az országgyűlési választásra és a népszavazásra ezeken a helyeken is reggel 6-tól este 7 óráig várják a voksolókat, összesen 53 689 választópolgárt.",,0,0
542,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, (Forrás: MTI),,0,0
543,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,6:00 Megnyitottak a szavazókörök,,0,0
544,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,Vasárnap reggel hat órakor megkezdődött a voksolás az ország 10 243 szavazókörében az országgyűlési képviselő-választáson és a gyermekvédelmi kérdésekről rendezett népszavazáson.,,0,0
545,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"A választáson 7,7 millió választópolgárt várnak az urnákhoz, ebből több mint 231 ezer fiatal lesz jogosult arra, hogy először szavazhasson, ők azok, akik a 2019-es önkormányzati választáson még nem voltak szavazókorúak, de az azóta eltelt időben nagykorúvá váltak.",,0,0
546,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"A Nemzeti Választási Iroda (NVI) napközben hét alkalommal ad tájékoztatást a részvételről: 7, 9, 11, 13, 15, 17 órakor, valamint 18:30-kor.",,0,0
547,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01," A szavazatszámláló bizottságok először az országgyűlési választás szavazólapjait számlálják össze, így az előzetes eredmények ismertetése röviddel az urnazárás után megkezdődik a www.",,0,0
548,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,valasztas.,,0,0
549,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"hu oldalon, és este 11 óra körül már magas feldolgozottsági adatok várhatók.",,0,0
550,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, (Forrás: MTI),,0,0
551,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,5:20 A veszélyhelyzet idején lejárt okmányokkal is lehet szavazni,,0,0
